L11453287,CA,CA-QC,CA-QC-MK,45.634099,-72.9735094,Parc Bernard-Avard,2025-05-13 12:12,56
L476666,CA,CA-QC,CA-QC-LV,45.5544485,-73.69277,Parc Bernard-Landry,2025-10-11 09:48,177
L9675744,CA,CA-QC,CA-QC-LV,45.5295911,-73.748517,Parc Berthiaume-Du Tremblay,2025-09-01 17:48,119
L12288786,CA,CA-QC,CA-QC-MR,45.404815,-73.924535,Parc Bertold,2025-10-10 07:04,113
L33075877,CA,CA-QC,CA-QC-LV,45.657358,-73.752037,Parc Bienville,2025-10-05 11:07,29
L2691617,CA,CA-QC,CA-QC-LV,45.5763662,-73.7055132,Parc Bois-de-Boulogne,2025-10-01 10:00,71
L2175928,CA,CA-QC,CA-QC-MR,45.57428,-73.555,Parc Bois-des-Pères,2025-05-07 12:04,75
L3776773,CA,CA-QC,CA-QC-DM,45.5689311,-73.8670278,Parc Boisé des Moissons,2025-10-01 11:11,170
L7155181,CA,CA-QC,CA-QC-SH,45.3928166,-71.9128695,Parc Boisé du Champ des Buttes,2025-05-26 08:32,77
L4744788,CA,CA-QC,CA-QC-CV,47.4281537,-70.4924552,Parc Boisé du Quai,2025-10-07 16:20,169
L11245515,CA,CA-QC,CA-QC-DU,45.8600015,-72.4990641,Parc Boivin,2023-03-19 09:49,12
L10376682,CA,CA-QC,CA-QC-TB,45.7004648,-73.8974348,Parc Bolivars,2025-09-11 18:30,14
L5920562,CA,CA-QC,CA-QC-MR,45.4280448,-73.8230181,Parc Bourgeau,2025-08-10 10:13,59
L3102591,CA,CA-QC,CA-QC-NB,46.547391,-71.153393,Parc Brochu-Châtigny (Marais St-Isidore),2025-09-30 06:51,162
L2200229,CA,CA-QC,CA-QC-OU,45.418054,-75.7431577,Parc Brébeuf,2025-10-05 09:48,204
L12507907,CA,CA-QC,CA-QC-QU,46.8437922,-71.4242649,Parc Cabestan,2024-06-12 19:22,23
L1957276,CA,CA-QC,CA-QC-FR,46.3475793,-72.6174831,Parc Cambrai,2024-06-10 10:28,25
L11726831,CA,CA-QC,CA-QC-BS,46.1071561,-70.6489523,Parc Caron,2025-08-30 14:29,47
L3394487,CA,CA-QC,CA-QC-VS,45.3779065,-73.9265192,Parc Carrefour Notre-Dame,2024-11-24 13:14,68
L32039135,CA,CA-QC,CA-QC-LJ,45.8552946,-73.2434095,Parc Cartier-Richard,2025-09-30 10:48,77
L3254886,CA,CA-QC,CA-QC-QU,46.7493127,-71.3400663,Parc Cartier-Roberval,2025-10-09 08:11,113
L13423221,CA,CA-QC,CA-QC-MK,45.6258314,-72.9472182,Parc Casimir-Dessaulles,2025-06-18 20:03,29
L43222223,CA,CA-QC,CA-QC-PH,45.9091798,-74.2639076,Parc Castel-Marie,2025-09-10 18:00,64
L29611319,CA,CA-QC,CA-QC-MR,45.4196967,-73.6422833,Parc Cavalier-De-LaSalle,2025-05-15 17:14,21
L2102214,CA,CA-QC,CA-QC-MR,45.4875512,-73.8192201,Parc Centenaire William Cosgrove,2025-09-15 07:22,173
L11901374,CA,CA-QC,CA-QC-MR,45.4242024,-73.8628205,Parc Centennial Hall/Memorial,2025-05-28 08:07,92
L2783622,CA,CA-QC,CA-QC-SH,45.3556435,-72.0021629,Parc Central,2025-09-02 07:45,104
L21918190,CA,CA-QC,CA-QC-BM,45.2076219,-72.7441309,Parc Centre-Ville (cté Brome-Missisquoi),2025-09-18 09:25,59
L19202923,CA,CA-QC,CA-QC-MC,48.8789409,-72.2256731,Parc Centre-ville (cté Maria-Chapdelaine),2025-05-03 13:02,47
L4531113,CA,CA-QC,CA-QC-QU,46.8554842,-71.200627,Parc Chabanel,2025-06-15 08:48,74
L25319787,CA,CA-QC,CA-QC-MU,45.7595886,-73.6123029,Parc Chambéry,2025-06-20 10:19,23
L35450291,CA,CA-QC,CA-QC-IS,47.2150755,-70.2706575,Parc Chanoine-Fleury,2025-09-19 07:06,10
L3612476,CA,CA-QC,CA-QC-TB,45.6383632,-73.7833978,Parc Charbonneau,2025-09-04 10:54,105
L4388795,CA,CA-QC,CA-QC-MR,45.521046,-73.552434,Parc Charles-S.-Campbell,2025-07-11 21:15,26
L35172387,CA,CA-QC,CA-QC-MR,45.4805423,-73.5738875,Parc Charlevoix,2025-06-17 16:17,16
L5430377,CA,CA-QC,CA-QC-VS,45.4770317,-74.2959505,Parc Chartier-de-Lotbinière,2025-05-31 09:04,63
L1094730,CA,CA-QC,CA-QC-FR,46.3336544,-72.5949097,Parc Chatelaine,2021-10-16 07:08,14
L714383,CA,CA-QC,CA-QC-QU,46.8316356,-71.336612,Parc Chauveau,2025-10-10 09:59,176
L7103732,CA,CA-QC,CA-QC-CP,45.4556459,-73.4345055,Parc Chevrier,2025-07-06 14:01,21
L6730789,CA,CA-QC,CA-QC-MR,45.5710603,-73.5608912,Parc Cité-Jardin,2025-09-25 13:35,59
L12016925,CA,CA-QC,CA-QC-TT,47.6805008,-68.876102,Parc Clair Soleil,2025-09-14 18:00,95
L11253463,CA,CA-QC,CA-QC-CP,45.5835601,-73.4308791,Parc Claude-Melançon,2024-12-15 09:10,33
L18770353,CA,CA-QC,CA-QC-MR,45.6687296,-73.4935136,Parc Clémentine-De la Rousselière,2025-09-26 08:45,42
L3718714,CA,CA-QC,CA-QC-LCH,46.5925833,-72.5987917,Parc Coeur Nature Tourbière de St-Narcisse,2025-10-05 17:56,88
L6202013,CA,CA-QC,CA-QC-PB,48.2091978,-64.78517,Parc Colborne,2025-09-13 11:36,53
L9517780,CA,CA-QC,CA-QC-HY,45.3835531,-72.7478349,Parc Comeau,2025-08-30 18:29,57
L28160605,CA,CA-QC,CA-QC-MR,45.5149011,-73.6439012,Parc Connaught,2025-07-31 00:00,34
L11622933,CA,CA-QC,CA-QC-MR,45.4545025,-73.5804606,Parc Cooney,2025-08-29 15:36,31
L11614798,CA,CA-QC,CA-QC-MR,45.4494534,-73.5851208,Parc Coronation,2025-05-17 08:32,31
L3616967,CA,CA-QC,CA-QC-LV,45.521554,-73.8068068,Parc Couvrette,2025-10-10 11:37,47
L31893128,CA,CA-QC,CA-QC-BA,48.2043849,-69.0406941,Parc Croc-Nature,2025-09-07 10:06,74
L31824406,CA,CA-QC,CA-QC-CT,45.0708929,-71.7686649,Parc Cushing,2024-06-12 08:49,33
L27137672,CA,CA-QC,CA-QC-DU,45.9123942,-72.5336375,Parc Côté,2025-08-04 16:36,41
L3665852,CA,CA-QC,CA-QC-HY,45.4011695,-72.7057144,Parc Daniel-Johnson (cté La Haute-Yamaska),2025-09-06 19:53,159
L12956924,CA,CA-QC,CA-QC-MK,45.6141533,-72.9641888,Parc Daniel-Johnson (cté Les Maskoutains),2025-07-17 00:00,60
L15235359,CA,CA-QC,CA-QC-MR,45.6492096,-73.4994095,Parc Daniel-Johnson (cté Montréal),2025-10-08 11:04,50
L29394068,CA,CA-QC,CA-QC-CP,45.5408385,-73.5027742,Parc De Normandie,2024-11-08 08:50,23
L6028510,CA,CA-QC,CA-QC-MU,45.6948794,-73.5941049,Parc De-l'Étiage,2025-06-04 15:40,37
L6006561,CA,CA-QC,CA-QC-MU,45.6915251,-73.604748,Parc De-la-Terrasse-Messier,2025-06-04 16:24,46
L25549493,CA,CA-QC,CA-QC-RS,45.383764,-73.4930259,Parc Deauville,2025-10-05 17:24,35
L24930849,CA,CA-QC,CA-QC-AN,45.7715705,-73.4484048,Parc Delacroix,2025-06-04 11:15,20
L9644364,CA,CA-QC,CA-QC-BH,45.2575335,-74.1367565,Parc Delpha-Sauvé,2025-08-18 11:31,43
L49310453,CA,CA-QC,CA-QC-CT,45.152508,-71.8028161,Parc Denis-Marcoux,2025-06-13 05:22,30
L16655502,CA,CA-QC,CA-QC-AG,45.7646,-74.206918,Parc Denommé,2025-10-01 12:17,85
L3238976,CA,CA-QC,CA-QC-AN,45.8498905,-73.4206921,Parc Des Moissons,2024-06-30 13:18,24
L29724247,CA,CA-QC,CA-QC-CP,45.5275768,-73.4368229,Parc Des Semis,2024-09-30 09:00,30
L3761489,CA,CA-QC,CA-QC-CM,46.5398486,-72.7539526,Parc Des Vétérans,2025-09-28 06:49,57
L32855623,CA,CA-QC,CA-QC-OU,45.4436642,-75.7166559,Parc Desjardins,2025-09-29 15:16,82
L3141290,CA,CA-QC,CA-QC-MR,45.4540078,-73.565644,Parc Desmarchais,2025-10-05 19:05,116
L7681029,CA,CA-QC,CA-QC-MR,45.44285,-73.718259,Parc Dixie,2025-07-06 12:44,26
L21826910,CA,CA-QC,CA-QC-MR,45.506649,-73.7331051,Parc Docteur-Bernard-Paquet,2025-02-08 13:49,15
L7931806,CA,CA-QC,CA-QC-MR,45.4343284,-73.6587576,Parc Dollier-de-Casson,2024-09-26 15:30,32
L9741182,CA,CA-QC,CA-QC-AC,45.6535711,-72.5589607,Parc Donald-Martin,2025-05-20 10:39,78
L4718987,CA,CA-QC,CA-QC-MU,45.693994,-73.624499,Parc Donat-Bélisle,2024-12-27 14:34,76
L5996319,CA,CA-QC,CA-QC-MR,45.6360831,-73.4914219,Parc Doris-Lussier,2020-05-01 09:47,18
L23346965,CA,CA-QC,CA-QC-DA,46.0832629,-73.172164,Parc Drummond,2025-04-01 11:50,26
L3800269,CA,CA-QC,CA-QC-MR,45.5986582,-73.5448837,Parc Du Mail,2025-05-01 14:40,19
L4682794,CA,CA-QC,CA-QC-QU,46.815965,-71.2938184,Parc Duberger,2025-05-19 19:44,135
L42985964,CA,CA-QC,CA-QC-HM,47.52065,-72.681044,Parc Ducharme (cté La Tuque),2025-10-03 14:09,8
L21721589,CA,CA-QC,CA-QC-TB,45.64579,-73.8466591,Parc Ducharme (cté Thérèse-de Blainville),2022-12-04 14:00,15
L32836138,CA,CA-QC,CA-QC-MU,45.7457755,-73.5991894,Parc Dupuis,2024-06-03 10:30,11
L7394586,CA,CA-QC,CA-QC-RD,45.8488909,-73.9856887,Parc Duquette,2024-05-26 19:00,40
L46081457,CA,CA-QC,CA-QC-MG,45.2016653,-72.3558432,Parc Duranceau,2025-05-25 07:54,35
L3459805,CA,CA-QC,CA-QC-SH,45.3476891,-71.987451,Parc Dussault,2025-09-18 16:59,80
L3049494,CA,CA-QC,CA-QC-CT,45.024446,-71.8968487,Parc Découverte Nature--Mt Pinacle,2025-09-01 11:47,104
L4713937,CA,CA-QC,CA-QC-LO,46.626212,-71.7452717,Parc Détente,2025-08-01 17:38,67
L20696526,CA,CA-QC,CA-QC-VO,48.1296116,-77.7786219,Parc Edgard-Davignon,2024-12-08 12:19,33
L7444444,CA,CA-QC,CA-QC-MR,45.4306186,-73.8186219,Parc Edgewater,2025-09-20 16:52,75
L2703058,CA,CA-QC,CA-QC-HY,45.4062459,-72.7122376,Parc Edmond-Leduc,2025-10-11 11:45,100
L4579533,CA,CA-QC,CA-QC-LJ,45.5666478,-73.3279628,Parc Edmour-J.-Harvey,2025-06-23 14:36,91
L4168594,CA,CA-QC,CA-QC-MR,45.4577491,-73.5471224,Parc Elgar,2025-07-26 09:53,49
L38071988,CA,CA-QC,CA-QC-HR,45.3091066,-73.2435943,Parc Elphège-Filiatrault,2025-09-30 09:30,19
L6085883,CA,CA-QC,CA-QC-AN,45.7548845,-73.4607455,Parc Entramis,2025-06-15 08:20,45
L47446144,CA,CA-QC,CA-QC-VR,45.512624,-73.133936,Parc Entre-deux-Monts,2025-08-16 07:17,11
L8834502,CA,CA-QC,CA-QC-MR,45.5213548,-73.6518362,Parc Ernest-B.-Jubien,2025-05-25 08:10,32
L11066547,CA,CA-QC,CA-QC-MR,45.6354336,-73.6095428,Parc Ernest-Rouleau,2025-10-07 08:50,38
L4100950,CA,CA-QC,CA-QC-VS,45.4001827,-74.0231806,Parc Esther-Blondin,2025-10-08 08:20,67
L374683,CA,CA-QC,CA-QC-MR,45.4872282,-73.8836635,Parc Eugène-Dostie,2024-04-10 08:50,50
L5186489,CA,CA-QC,CA-QC-MR,45.5929263,-73.6495154,Parc Eusèbe-Ménard,2025-07-06 05:58,40
L3578485,CA,CA-QC,CA-QC-LS,48.5502226,-71.6436481,Parc Falaise,2025-07-02 16:06,65
L5967596,CA,CA-QC,CA-QC-SR,50.263201,-66.413244,Parc Ferland,2025-10-01 14:30,163
L3836256,CA,CA-QC,CA-QC-OU,45.4438496,-75.7397976,Parc Ferme expérimentale,2025-10-09 15:41,75
L4525449,CA,CA-QC,CA-QC-AL,46.6979221,-75.4582596,Parc Ferme-Neuve,2025-02-28 14:31,15
L30565832,CA,CA-QC,CA-QC-GR,45.5787007,-70.8959597,Parc Fernand-Grenier,2024-10-03 20:18,16
L7046188,CA,CA-QC,CA-QC-LV,45.6099979,-73.8192127,Parc Filliatrault,2020-03-15 10:01,33
L13194378,CA,CA-QC,CA-QC-HY,45.3940111,-72.741048,Parc Fisher,2025-02-02 09:07,35
L3895505,CA,CA-QC,CA-QC-VR,45.43007,-73.2841373,Parc Fonrouge,2025-09-08 12:08,91
L4101112,CA,CA-QC,CA-QC-TB,45.6579212,-73.8143304,Parc Fontainebleau,2022-07-19 20:16,23
L2084330,CA,CA-QC,CA-QC-HY,45.3865684,-72.784971,Parc Forand (cté La Haute-Yamaska),2025-03-13 11:35,45
L2778154,CA,CA-QC,CA-QC-MG,45.1080933,-72.1815059,Parc Forand (cté Memphrémagog),2025-10-11 15:22,102
L13737177,CA,CA-QC,CA-QC-MR,45.5811734,-73.5628417,Parc Francesca-Cabrini,2025-04-19 16:48,31
L3153355,CA,CA-QC,CA-QC-RS,45.4052293,-73.5751846,Parc Francis-Xavier-Fontaine,2025-09-16 10:30,136
L6260570,CA,CA-QC,CA-QC-MR,45.5625015,-73.6008024,Parc François-Perrault,2024-09-19 12:39,23
L21624825,CA,CA-QC,CA-QC-MR,45.655778,-73.5010672,Parc François-Vaillancourt,2025-05-18 07:00,70
L6427336,CA,CA-QC,CA-QC-IM,47.277453,-61.9315195,Parc Fred Jomphe,2025-08-01 12:47,85
L14856208,CA,CA-QC,CA-QC-MR,45.4084573,-73.9187574,Parc Fritz,2025-08-26 14:34,58
L2435923,CA,CA-QC,CA-QC-MR,45.5606311,-73.6340994,Parc Frédéric-Back,2025-10-10 10:50,166
L12849160,CA,CA-QC,CA-QC-MR,45.590681,-73.562622,Parc Félix-Leclerc,2024-07-03 07:38,23
L11629736,CA,CA-QC,CA-QC-QU,46.8155098,-71.3674021,Parc Fénelon,2022-08-23 13:11,9
L45975151,CA,CA-QC,CA-QC-RD,45.7036436,-74.114235,Parc Gaffney-Kennedy,2025-06-16 19:24,16
L9699334,CA,CA-QC,CA-QC-SH,45.4758714,-71.9496799,Parc Gagnon,2025-06-22 13:14,67
L2614932,CA,CA-QC,CA-QC-LV,45.5502713,-73.6992073,Parc Gagné,2025-10-11 11:06,106
L26956371,CA,CA-QC,CA-QC-MR,45.4555003,-73.5943519,Parc Garneau,2025-05-21 14:09,12
L5874003,CA,CA-QC,CA-QC-MG,45.1774388,-72.024149,Parc Gaston-Giguère,2025-06-26 12:21,76
L38311861,CA,CA-QC,CA-QC-MR,45.5938251,-73.5229165,Parc Germaine-Pépin,2025-05-01 13:54,7
L3847798,CA,CA-QC,CA-QC-MR,45.6531458,-73.5836194,Parc Gerry-Roufs,2024-12-15 14:38,86
L50390713,CA,CA-QC,CA-QC-MR,45.473985,-73.540739,Parc Gewurz-Remer,2025-07-26 13:06,13
L39551131,CA,CA-QC,CA-QC-PH,45.9012762,-74.131892,Parc Gilbert-Aubin,2025-07-14 08:35,33
L8720605,CA,CA-QC,CA-QC-VS,45.3884761,-73.9980846,Parc Gilles-Dicaire,2025-10-11 13:12,81
L1440806,CA,CA-QC,CA-QC-LV,45.6187539,-73.6742896,Parc Giovanni-Caboto,2025-08-29 10:20,69
L11901395,CA,CA-QC,CA-QC-MR,45.587053,-73.572065,Parc Giuseppe-Garibaldi,2020-12-20 16:05,5
L2221129,CA,CA-QC,CA-QC-DM,45.5815402,-73.8612127,Parc Godard,2025-08-10 10:20,35
L29856855,CA,CA-QC,CA-QC-HF,45.438412,-71.800646,Parc Goddard,2024-07-08 09:23,22
L1299077,CA,CA-QC,CA-QC-RM,48.4462389,-68.5432612,Parc Gonzague-Drapeau,2025-10-11 16:43,211
L47779863,CA,CA-QC,CA-QC-HF,45.5807866,-71.5749863,Parc Gordon-MacAulay,2025-06-06 12:56,22
L4600479,CA,CA-QC,CA-QC-SH,45.4014882,-71.9003168,Parc Gorge de la Magog,2025-04-15 16:47,54
L15350327,CA,CA-QC,CA-QC-VF,45.6670022,-72.1429933,Parc Gouin (cté Le Val-St-François),2025-10-11 13:32,42
L8352982,CA,CA-QC,CA-QC-MR,45.5619537,-73.6690414,Parc Gouin (cté Montréal),2025-05-29 18:14,55
L17714054,CA,CA-QC,CA-QC-DE,46.8050784,-71.1751498,Parc Grand Quevilly,2024-02-09 16:00,29
L29450991,CA,CA-QC,CA-QC-MR,45.5091919,-73.6725609,Parc Grou,2025-04-19 08:05,17
L9482587,CA,CA-QC,CA-QC-MR,45.4410923,-73.6948836,Parc Grovehill,2023-08-26 17:10,17
L8036686,CA,CA-QC,CA-QC-MR,45.5830578,-73.562178,Parc Guillaume-Couture,2025-05-26 16:28,24
L2200862,CA,CA-QC,CA-QC-OU,45.3823857,-75.8153162,Parc Guillot & Marais Lamoureux,2025-10-08 08:36,192
L29104955,CA,CA-QC,CA-QC-RS,45.3949488,-73.5613407,Parc Guy-Cardinal,2025-10-01 13:45,15
L5696400,CA,CA-QC,CA-QC-DA,45.8836375,-73.27645,Parc Gérard-Lavallée,2024-04-14 08:39,37
L4854983,CA,CA-QC,CA-QC-NY,46.2277538,-72.6234323,Parc Gérard-Lupien,2025-07-05 09:45,57
L51999479,CA,CA-QC,CA-QC-AG,45.8162757,-74.2211545,Parc Hammond-Rodgers,2025-08-24 14:02,6
L4241816,CA,CA-QC,CA-QC-LV,45.5686109,-73.6745363,Parc Henri-Dunant,2025-07-31 09:44,33
L7486822,CA,CA-QC,CA-QC-MR,45.5472547,-73.649573,Parc Henri-Julien,2025-07-03 06:12,43
L5526397,CA,CA-QC,CA-QC-BR,46.0586404,-73.0684912,Parc Henri-Letendre,2025-10-02 06:09,169
L2754785,CA,CA-QC,CA-QC-SR,50.2143352,-66.3626146,Parc Holliday,2025-10-04 14:30,98
L20943865,CA,CA-QC,CA-QC-MG,45.2374258,-72.0667752,Parc Honoré-Langlois,2025-09-20 08:01,83
L25614730,CA,CA-QC,CA-QC-BM,45.1164102,-72.9955969,Parc Héritage,2025-10-07 09:36,71
L9178165,CA,CA-QC,CA-QC-MR,45.4587871,-73.9067981,Parc Héritage-sur-le-lac,2025-07-11 12:30,48
L2459496,CA,CA-QC,CA-QC-DE,46.7580065,-71.2408125,"Parc Hôtel de Ville, Lévis",2025-10-08 14:30,171
L11698327,CA,CA-QC,CA-QC-MR,45.4556755,-73.6039782,Parc Ignace-Bourget,2025-06-03 18:25,51
L26299822,CA,CA-QC,CA-QC-BL,46.506656,-70.6679893,Parc Intermunicipal St-Malachie,2025-08-16 13:14,21
L3483572,CA,CA-QC,CA-QC-MT,48.9025504,-67.3335422,Parc Isabelle-Boulay,2025-10-05 16:30,137
L26876056,CA,CA-QC,CA-QC-MG,45.3274529,-72.316179,Parc J.-C. Marc-Aurèle,2025-05-24 10:34,67
L3139422,CA,CA-QC,CA-QC-VS,45.4607222,-74.1367722,Parc Jack Layton,2025-10-08 07:46,181
L1477487,CA,CA-QC,CA-QC-OU,45.4403341,-75.7064888,Parc Jacques-Cartier (cté Gatineau),2025-10-10 09:00,153
L4080275,CA,CA-QC,CA-QC-SH,45.3949677,-71.9176213,Parc Jacques-Cartier (cté Sherbrooke),2025-07-29 09:19,106
L7939267,CA,CA-QC,CA-QC-BR,45.887727,-73.1522751,Parc Jacques-Dorion,2024-11-01 13:57,48
L2822247,CA,CA-QC,CA-QC-VR,45.4541628,-73.291529,Parc Jacques-de-Chambly,2025-05-25 11:44,103
L1634465,CA,CA-QC,CA-QC-HR,45.0813775,-73.1301313,Parc Jameson,2025-10-03 10:23,124
L2590752,CA,CA-QC,CA-QC-TB,45.6476998,-73.854803,Parc Jardin des Sources,2025-09-17 17:56,120
L2611578,CA,CA-QC,CA-QC-MU,45.6916738,-73.6357537,Parc Jardins Vitré,2025-08-23 14:00,98
L2972636,CA,CA-QC,CA-QC-MR,45.535228,-73.628288,Parc Jarry,2025-10-11 17:50,112
L37423303,CA,CA-QC,CA-QC-SAG,48.412742,-71.255755,Parc Jean-Allard,2024-10-18 16:12,2
L13026992,CA,CA-QC,CA-QC-SH,45.3992179,-71.9520338,Parc Jean-Bosco,2024-12-08 11:00,31
L6022570,CA,CA-QC,CA-QC-DA,45.9574936,-73.2186896,Parc Jean-Bourdon,2025-07-10 12:00,38
L5579074,CA,CA-QC,CA-QC-MR,45.4969924,-73.6196208,Parc Jean-Brillant,2025-05-30 14:41,30
L354238,CA,CA-QC,CA-QC-MR,45.5160946,-73.5340624,Parc Jean-Drapeau,2025-10-11 11:04,247
L34606730,CA,CA-QC,CA-QC-DE,46.7030851,-71.4035368,Parc Jean-Dumets,2025-05-13 19:00,13
L7344988,CA,CA-QC,CA-QC-MK,45.6075201,-72.986422,Parc Jean-Jacques Leduc,2025-05-15 10:20,111
L38187517,CA,CA-QC,CA-QC-MR,45.5562472,-73.6354398,Parc Jean-Martucci,2025-10-10 08:05,27
L34883392,CA,CA-QC,CA-QC-MO,45.9969132,-73.6663314,Parc Jean-Rougeau,2024-07-18 11:00,17
L6163660,CA,CA-QC,CA-QC-MR,45.5151684,-73.5833543,Parc Jeanne-Mance,2025-09-21 08:50,70
L7193190,CA,CA-QC,CA-QC-SH,45.4391425,-71.9156349,Parc Jeffrey-Gingras,2025-10-11 14:20,107
L11232354,CA,CA-QC,CA-QC-LV,45.5755498,-73.7693987,Parc Joachim-Du Bellay,2025-05-10 19:46,46
L11970578,CA,CA-QC,CA-QC-PH,45.8985939,-74.1575939,Parc John-H. Molson,2025-09-28 08:26,55
L15922236,CA,CA-QC,CA-QC-LV,45.525856,-73.856973,Parc Jolibourg,2025-09-18 12:08,42
L11400526,CA,CA-QC,CA-QC-LJ,45.578862,-73.3209473,Parc Jordi-Bonet (cté Marguerite-d'Youville),2025-06-23 13:23,11
L17149383,CA,CA-QC,CA-QC-QU,46.8480116,-71.390748,Parc Jordi-Bonet (cté Québec),2023-03-28 09:40,35
L46816095,CA,CA-QC,CA-QC-RS,45.374418,-73.775571,Parc Joseph-Allard,2025-06-04 13:34,13
L12309632,CA,CA-QC,CA-QC-MU,45.7185941,-73.6490809,Parc Joseph-Bourgouin,2022-05-16 15:30,30
L40582497,CA,CA-QC,CA-QC-DE,46.811655,-71.1839926,Parc Joseph-Godéric-Blanchet,2025-04-25 06:30,17
L4453753,CA,CA-QC,CA-QC-RS,45.3700566,-73.7520361,Parc Joseph-Laberge,2024-10-02 13:05,65
L19658588,CA,CA-QC,CA-QC-MK,45.6463581,-72.991725,Parc Joseph-Laporte,2025-06-15 17:10,51
L6053517,CA,CA-QC,CA-QC-LV,45.6905103,-73.6473227,Parc Joseph-Sergius-Archambault,2017-09-27 10:15,28
L6556015,CA,CA-QC,CA-QC-LJ,45.5748,-73.3204566,Parc Joseph-Véronneau,2025-08-18 15:55,33
L11297425,CA,CA-QC,CA-QC-MR,45.5145916,-73.6147444,Parc Joyce,2025-09-30 07:03,65
L4398009,CA,CA-QC,CA-QC-SH,45.3968581,-71.89339,Parc Jude-O.-Camirand,2025-09-06 18:59,47
L7319114,CA,CA-QC,CA-QC-QU,46.8411429,-71.4271188,Parc Jules-Émond,2025-09-04 15:40,97
L7234721,CA,CA-QC,CA-QC-MR,45.4713271,-73.8827562,Parc Julie-Dauth,2024-05-28 14:47,29
L12206927,CA,CA-QC,CA-QC-MR,45.4024473,-73.9462163,Parc Kelso,2025-09-26 08:39,60
L25305451,CA,CA-QC,CA-QC-MR,45.4848081,-73.6045361,Parc King George,2025-09-13 11:33,39
L6072631,CA,CA-QC,CA-QC-MR,45.4370158,-73.8230181,Parc Kinsmen,2017-10-14 16:45,9
L25084634,CA,CA-QC,CA-QC-OU,45.4616554,-75.6918858,Parc La Baie,2025-08-08 06:55,111
L1333093,CA,CA-QC,CA-QC-MR,45.5263573,-73.5693468,Parc La Fontaine,2025-10-11 17:45,146
L20487790,CA,CA-QC,CA-QC-AV,48.110046,-66.2410033,Parc La Grande-Envolée,2025-09-22 11:43,79
L3088538,CA,CA-QC,CA-QC-QU,46.7699229,-71.2522334,Parc La promenade Samuel-De Champlain,2025-08-20 10:05,112
L13430082,CA,CA-QC,CA-QC-RD,45.7780769,-74.0033321,Parc Labelle,2025-05-31 13:57,26
L2830148,CA,CA-QC,CA-QC-MR,45.4655,-73.5506451,Parc Lacoursière,2025-09-29 09:18,93
L4070686,CA,CA-QC,CA-QC-OU,45.4768242,-75.6843209,Parc Laflèche,2025-06-26 08:45,39
L5786479,CA,CA-QC,CA-QC-MR,45.5520895,-73.5680419,Parc Lafond,2025-05-30 18:56,31
L3192392,CA,CA-QC,CA-QC-QU,46.8273929,-71.2422073,Parc Lairet,2025-05-25 14:43,49
L13089729,CA,CA-QC,CA-QC-DE,46.8197056,-71.1091057,Parc Lallemand,2022-04-22 14:12,36
L17441497,CA,CA-QC,CA-QC-OU,45.4976483,-75.7190495,Parc Lamarche,2025-07-10 07:00,50
L34335791,CA,CA-QC,CA-QC-VF,45.705236,-72.105091,Parc Lamoureux,2025-04-24 15:06,19
L3891867,CA,CA-QC,CA-QC-AC,45.5714446,-72.524695,Parc Larivière,2025-10-04 11:00,69
L27613041,CA,CA-QC,CA-QC-AN,45.7405804,-73.4682795,Parc Larochelle,2025-07-29 08:46,18
L5895585,CA,CA-QC,CA-QC-CT,45.1351803,-71.7995605,Parc Laurence,2025-03-22 13:49,45
L8885886,CA,CA-QC,CA-QC-MR,45.5325632,-73.5884599,Parc Laurier,2025-09-16 08:56,78
L18893464,CA,CA-QC,CA-QC-DM,45.584888,-73.864023,Parc Lauzanne,2024-07-01 09:10,61
L2109308,CA,CA-QC,CA-QC-FR,46.3145093,-72.5683022,Parc Laviolette,2025-10-05 19:25,72
L10891977,CA,CA-QC,CA-QC-DE,46.7453912,-71.2517993,Parc Lavoisier,2024-12-15 10:28,45
L14903589,CA,CA-QC,CA-QC-MW,46.0456697,-73.7094104,Parc Le Jardin de la Roseraie,2025-05-12 10:39,28
L3025567,CA,CA-QC,CA-QC-MM,46.986714,-70.5520146,Parc Le Jardin des Souches,2025-10-11 14:43,172
L16712187,CA,CA-QC,CA-QC-CE,47.6573267,-70.1502497,Parc Le Pélican,2025-10-06 14:42,91
L2823548,CA,CA-QC,CA-QC-LJ,45.6458874,-73.3281827,Parc Le Rocher,2025-10-11 11:44,141
L6770181,CA,CA-QC,CA-QC-RM,48.4379135,-68.5208917,Parc Lepage,2025-10-11 16:58,139
L13084216,CA,CA-QC,CA-QC-MR,45.434291,-73.595378,Parc Leroux,2023-05-09 06:09,28
L33634780,CA,CA-QC,CA-QC-MU,45.7581304,-73.6972587,Parc Les Cours du Ruisseau Noir,2024-06-19 11:30,11
L663124,CA,CA-QC,CA-QC-JC,46.961416,-71.3929344,Parc Les Marais du Nord,2025-10-11 09:04,199
L3742448,CA,CA-QC,CA-QC-QU,46.95711,-71.39783,Parc Les Marais du Nord--La Tourelle,2025-10-09 14:46,103
L4137561,CA,CA-QC,CA-QC-QU,46.9510679,-71.3988483,Parc Les Marais du Nord--Sentier La Baie,2025-05-14 09:00,75
L4155234,CA,CA-QC,CA-QC-JC,46.9587829,-71.3971987,Parc Les Marais du Nord--Sentier Les Marais,2025-10-09 13:51,137
L4137628,CA,CA-QC,CA-QC-QU,46.957776,-71.3996422,Parc Les Marais du Nord--Sentier l'Éperon,2025-08-02 13:21,74
